EntrezID	GeneSymbol	Score	Druggble_rank
5008	OSM	0.061075	
56924	PAK6	0.060981	
55750	AGK	0.060917	
732360		0.060870	
4288	MKI67	0.060856	
1063	CENPF	0.060816	
59353	TMEM35	0.060761	
8661	EIF3A	0.060739	
84700	MYO18B	0.060680	
10291	SF3A1	0.060636	
10882	C1QL1	0.060629	
389941	C1QL3	0.060629	
285116		0.060577	
8831	SYNGAP1	0.060567	
387700	SLC16A12	0.060540	
1265	CNN2	0.060518	
5058	PAK1	0.060511	
3091	HIF1A	0.060510	85
26958	COPG2	0.060465	
23063	WAPAL	0.060462	
8290	HIST3H3	0.060427	
50805	IRX4	0.060422	
5303	PIN4	0.060417	
5998	RGS3	0.060364	
248	ALPI	0.060329	
7549	ZNF2	0.060302	
84911	ZNF382	0.060302	
7376	NR1H2	0.060282	86
23099	ZBTB43	0.060192	
9666	DZIP3	0.060178	
113263	GLCCI1	0.060130	
54978	SLC35F6	0.060127	
2549	GAB1	0.060124	
89885	FATE1	0.060090	
83746	L3MBTL2	0.060038	
26022	TMEM98	0.059934	
3223	HOXC6	0.059911	
6194	RPS6	0.059890	
9221	NOLC1	0.059877	
4603	MYBL1	0.059797	
6598	SMARCB1	0.059795	
51602	NOP58	0.059775	
115416	MALSU1	0.059679	
79720	VPS37B	0.059559	
159296	NKX2-3	0.059535	
1013	CDH15	0.059507	
1665	DHX15	0.059406	
10062	NR1H3	0.059383	87
3190	HNRNPK	0.059257	
64746	ACBD3	0.059207	
4150	MAZ	0.059126	
23029	RBM34	0.059082	
5591	PRKDC	0.059004	
84162	KIAA1109	0.058908	
4363	ABCC1	0.058884	88
126382	NR2C2AP	0.058883	
988	CDC5L	0.058799	
8220	DGCR14	0.058764	
160	AP2A1	0.058732	
6595	SMARCA2	0.058731	
11083	DIDO1	0.058698	
604	BCL6	0.058672	
4528	MTIF2	0.058652	
9883	POM121	0.058637	
221241		0.058549	
253461	ZBTB38	0.058549	
653375		0.058549	
643486		0.058501	
4893	NRAS	0.058499	
29102	DROSHA	0.058465	
9884	LRRC37A	0.058444	
90871	C9orf123	0.058444	
8334	HIST1H2AC	0.058382	
389015	SLC9A4	0.058366	
7157	TP53	0.058361	89
7105	TSPAN6	0.058323	
6991	TCTE3	0.058312	
26287	ANKRD2	0.058303	
83933	HDAC10	0.058225	
51115	RMDN1	0.058213	
54440	SASH3	0.058200	
114134	SLC2A13	0.058186	
861	RUNX1	0.058165	
6218	RPS17	0.058147	
160851	DGKH	0.058146	
2972	BRF1	0.058102	
7789	ZXDA	0.058082	
56475	RPRM	0.058074	
10376	TUBA1B	0.057975	90
692063		0.057924	
79784	MYH14	0.057820	91
26094	DCAF4	0.057785	
9086	EIF1AY	0.057732	
11026	LILRA3	0.057703	
9231	DLG5	0.057670	
2965	GTF2H1	0.057620	
23481	PES1	0.057593	
5903	RANBP2	0.057546	
8644	AKR1C3	0.057500	92
3662	IRF4	0.057454	
10155	TRIM28	0.057447	
1824	DSC2	0.057428	
23152	CIC	0.057329	
10318	TNIP1	0.057327	
100131735		0.057318	
63979	FIGNL1	0.057316	
8079	MLF2	0.057311	
2308	FOXO1	0.057296	
96764	TGS1	0.057260	
55166	CENPQ	0.057165	
64398	MPP5	0.057164	
54537	FAM35A	0.057154	
8449	DHX16	0.057141	
8626	TP63	0.056994	
388556		0.056959	
5828	PEX2	0.056907	
23635	SSBP2	0.056905	
5291	PIK3CB	0.056859	
148581	UBE2U	0.056832	
84364	ARFGAP2	0.056824	
7535	ZAP70	0.056802	93
54971	BANP	0.056725	
10493	VAT1	0.056683	
23474	ETHE1	0.056664	
22839	DLGAP4	0.056650	
10002	NR2E3	0.056617	
3007	HIST1H1D	0.056598	
282809	POC1B	0.056588	
8794	TNFRSF10C	0.056584	
124739	USP43	0.056558	
6665	SOX15	0.056540	
23517	SKIV2L2	0.056523	
9404	LPXN	0.056473	
5325	PLAGL1	0.056457	
83548	COG3	0.056454	
23199	GSE1	0.056420	
5194	PEX13	0.056417	
317772	HIST2H2AB	0.056346	
54729	NKX1-1	0.056339	
9905	SGSM2	0.056337	
6567	SLC16A2	0.056299	94
367	AR	0.056296	95
60560	NAA35	0.056283	
149076	ZNF362	0.056280	
160140	C11orf65	0.056280	
65250	C5orf42	0.056074	
983	CDK1	0.056036	96
642521		0.056032	
105	ADARB2	0.056018	
4208	MEF2C	0.055971	
79173	C19orf57	0.055959	
3589	IL11	0.055889	
84441	MAML2	0.055799	
57546	PDP2	0.055799	
58496	LY6G5B	0.055788	
1105	CHD1	0.055783	97
10020	GNE	0.055682	
79796	ALG9	0.055677	
9324	HMGN3	0.055671	
989	7-Sep	0.055634	
51522	TMEM14C	0.055634	
55352	COPRS	0.055628	
6657	SOX2	0.055514	
1829	DSG2	0.055487	
9513	FXR2	0.055468	
10297	APC2	0.055412	
727761		0.055375	
9522	SCAMP1	0.055284	
23066	CAND2	0.055284	
9025	RNF8	0.055255	
84168	ANTXR1	0.055221	
84289	ING5	0.055216	
163590	TOR1AIP2	0.055209	
79602	ADIPOR2	0.055179	
83707	TRPT1	0.055136	
8667	EIF3H	0.055115	
3586	IL10	0.055044	
11137	PWP1	0.055018	
9049	AIP	0.055015	
6432	SRSF7	0.054919	
55274	PHF10	0.054908	
513	ATP5D	0.054884	98
84720	PIGO	0.054826	
81027	TUBB1	0.054825	99
10142	AKAP9	0.054820	
4489	MT1A	0.054791	
84125	LRRIQ1	0.054785	
84239	ATP13A4	0.054785	
79137	FAM134A	0.054708	
153572	IRX2	0.054694	
2056	EPO	0.054647	
23030	KDM4B	0.054618	
29124	LGALS13	0.054607	
1997	ELF1	0.054606	
121441	NEDD1	0.054603	
133418	EMB	0.054603	
252969	NEIL2	0.054603	
6714	SRC	0.054581	100
7150	TOP1	0.054571	101
6323	SCN1A	0.054494	102
51218	GLRX5	0.054464	
400011		0.054463	
138474	TAF1L	0.054461	
10044	SH2D3C	0.054425	
100133982		0.054395	
660	BMX	0.054348	
7541	ZBTB14	0.054333	
10072	DPP3	0.054326	
729236		0.054306	
51562	MBIP	0.054252	
90411	MCFD2	0.054248	103
5983	RFC3	0.054243	
59343	SENP2	0.054167	
10068	IL18BP	0.054161	
7004	TEAD4	0.054113	
55818	KDM3A	0.054094	
57649	PHF12	0.054059	
7431	VIM	0.054041	104
3070	HELLS	0.054004	
22907	DHX30	0.053971	
7341	SUMO1	0.053918	
6880	TAF9	0.053903	
6197	RPS6KA3	0.053882	
2213	FCGR2B	0.053801	105
8668	EIF3I	0.053797	
10273	STUB1	0.053730	
55576	STAB2	0.053725	
6224	RPS20	0.053724	
8553	BHLHE40	0.053718	
8367	HIST1H4E	0.053698	
51341	ZBTB7A	0.053670	
4135	MAP6	0.053664	
8881	CDC16	0.053555	
360	AQP3	0.053554	
100133678		0.053524	
3857	KRT9	0.053505	
3855	KRT7	0.053488	106
285343	TCAIM	0.053470	
2305	FOXM1	0.053466	
1434	CSE1L	0.053446	
57222	ERGIC1	0.053361	
83880		0.053279	
5827	PXMP2	0.053256	
5290	PIK3CA	0.053251	107
55643	BTBD2	0.053239	
8330	HIST1H2AK	0.053237	
595	CCND1	0.053226	108
60468	BACH2	0.053194	
10656	KHDRBS3	0.053187	
5891	MOK	0.053119	
7101	NR2E1	0.053050	
64699	TMPRSS3	0.053017	
1232	CCR3	0.053009	
6314	ATXN7	0.052991	
9636	ISG15	0.052962	
51564	HDAC7	0.052935	109
9643	MORF4L2	0.052890	
3939	LDHA	0.052886	110
1482	NKX2-5	0.052881	
84365	MKI67IP	0.052871	
83714	NRIP2	0.052861	
6602	SMARCD1	0.052814	
571	BACH1	0.052772	
3925	STMN1	0.052727	
10096	ACTR3	0.052714	111
2182	ACSL4	0.052701	112
57659	ZBTB4	0.052701	
163223	ZNF676	0.052701	
1396	CRIP1	0.052674	
207	AKT1	0.052664	113
5948	RBP2	0.052659	114
8481	OFD1	0.052659	
2033	EP300	0.052650	
386675	KRTAP10-7	0.052620	
26205	GMEB2	0.052581	
1051	CEBPB	0.052561	
2670	GFAP	0.052492	
3622	ING2	0.052421	
65979	PHACTR4	0.052356	
8736	MYOM1	0.052333	
23484	LEPROTL1	0.052301	
5192	PEX10	0.052256	
29995	LMCD1	0.052113	
55070	DET1	0.052112	
54517	PUS7	0.052105	
5170	PDPK1	0.052014	115
116064	LRRC58	0.052004	
92715	WDR85	0.052003	
493861	EID3	0.051978	
728207		0.051958	
3853	KRT6A	0.051930	
84641	HIATL1	0.051914	
8555	CDC14B	0.051803	
9068	ANGPTL1	0.051706	
2770	GNAI1	0.051676	116
10063	COX17	0.051601	
57332	CBX8	0.051562	
79869	CPSF7	0.051532	
8649	LAMTOR3	0.051501	
6239	RREB1	0.051499	
57037	ANKMY2	0.051465	
51141	INSIG2	0.051459	
84448	ABLIM2	0.051459	
94134	ARHGAP12	0.051450	
26150	RIBC2	0.051436	
56341	PRMT8	0.051406	
113419	TEX261	0.051307	
7411	VBP1	0.051295	
25816	TNFAIP8	0.051288	
8905	AP1S2	0.051228	
51160	VPS28	0.051206	
2739	GLO1	0.051194	117
79594	MUL1	0.051180	
10875	FGL2	0.051149	
259266	ASPM	0.051141	
7913	DEK	0.051127	
55266	TMEM19	0.051124	
85027	SMIM3	0.051124	
4354	MPP1	0.051116	
7326	UBE2G1	0.051101	
6945	MLX	0.051074	
57673	BEND3	0.051059	
118424	UBE2J2	0.051050	
1153	CIRBP	0.051002	
57492	ARID1B	0.050992	
8941	CDK5R2	0.050972	
969	CD69	0.050950	
22864	R3HDM2	0.050928	
254170	FBXO33	0.050915	
3159	HMGA1	0.050860	
8715	NOL4	0.050854	
3693	ITGB5	0.050817	
23070	FTSJD2	0.050801	
55613	MTMR8	0.050780	
27033	ZBTB32	0.050725	
9970	NR1I3	0.050705	118
8021	NUP214	0.050645	
84142	FAM175A	0.050640	
51465	UBE2J1	0.050633	
64426	SUDS3	0.050625	
1268	CNR1	0.050574	119
2623	GATA1	0.050541	
25946	ZNF385A	0.050491	
7456	WIPF1	0.050468	
9361	LONP1	0.050457	
26297	SERGEF	0.050429	
88	ACTN2	0.050418	
9873	FCHSD2	0.050411	
7704	ZBTB16	0.050391	
55884	WSB2	0.050383	
6229	RPS24	0.050372	
4606	MYBPC2	0.050364	
11236	RNF139	0.050359	
116138	KLHDC3	0.050330	
5871	MAP4K2	0.050327	
825	CAPN3	0.050309	
63970	TP53AIP1	0.050307	
92815	HIST3H2A	0.050294	
166378	SPATA5	0.050279	
63893	UBE2O	0.050278	
55885	LMO3	0.050258	
29982	NRBF2	0.050244	
23225	NUP210	0.050203	
26275	HIBCH	0.050199	120
28984	RGCC	0.050173	
26108	PYGO1	0.050168	
2104	ESRRG	0.050161	121
1008	CDH10	0.050135	
4666	NACA	0.050087	
8820	HESX1	0.050043	
2290	FOXG1	0.050030	
1847	DUSP5	0.050013	
9094	UNC119	0.049987	
5311	PKD2	0.049944	
10294	DNAJA2	0.049904	
10973	ASCC3	0.049900	
341640	FREM2	0.049872	
1998	ELF2	0.049870	
5175	PECAM1	0.049830	
5794	PTPRH	0.049808	
22909	FAN1	0.049806	
254863	TMEM256	0.049788	
51102	MECR	0.049766	
26580	BSCL2	0.049741	
8467	SMARCA5	0.049723	122
55722	CEP72	0.049659	
3008	HIST1H1E	0.049580	
10664	CTCF	0.049568	
63925	ZNF335	0.049556	
539	ATP5O	0.049501	
51434	ANAPC7	0.049463	
25792	CIZ1	0.049435	
3972	LHB	0.049352	
9516	LITAF	0.049348	
10445	MCRS1	0.049343	
7538	ZFP36	0.049301	
55567	DNAH3	0.049291	
2064	ERBB2	0.049241	123
22807	IKZF2	0.049234	
55890	GPRC5C	0.049168	
100133012		0.049141	
4111	MAGEA12	0.049136	
6597	SMARCA4	0.049136	
3480	IGF1R	0.049113	124
57447	NDRG2	0.049109	
23410	SIRT3	0.049106	125
196441	ZFC3H1	0.049098	
11097	NUPL2	0.049070	
3725	JUN	0.049052	126
955	ENTPD6	0.049042	
146722	CD300LF	0.049031	
92	ACVR2A	0.048985	
80223	RAB11FIP1	0.048951	
64777	RMND5B	0.048937	
79634	SCRN3	0.048835	
10551	AGR2	0.048812	
94107	TMEM203	0.048805	
5308	PITX2	0.048766	
9349	RPL23	0.048761	127
159090	FAM122B	0.048706	
645381		0.048674	
3336	HSPE1	0.048670	
5824	PEX19	0.048617	
57179	KIAA1191	0.048491	
134957	STXBP5	0.048480	
8542	APOL1	0.048470	
79572	ATP13A3	0.048465	
163859	SDE2	0.048459	
148327	CREB3L4	0.048432	
51365	PLA1A	0.048406	
3240	HP	0.048394	
51751	HIGD1B	0.048341	
2874	GPS2	0.048299	
7415	VCP	0.048296	128
6299	SALL1	0.048253	
8856	NR1I2	0.048240	129
10848	PPP1R13L	0.048224	
29935	RPA4	0.048212	
521	ATP5I	0.048183	
23560	GTPBP4	0.048179	
28964	GIT1	0.048157	
586	BCAT1	0.048095	130
128434	VSTM2L	0.048049	
4750	NEK1	0.048031	
644150	WIPF3	0.048029	
10009	ZBTB33	0.048011	
51053	GMNN	0.048011	
93974	ATPIF1	0.047947	
55857	PLK1S1	0.047922	
55219	TMEM57	0.047903	
51616	TAF9B	0.047877	
6603	SMARCD2	0.047869	
644006		0.047792	
51621	KLF13	0.047771	
5089	PBX2	0.047733	
4821	NKX2-2	0.047709	
5930	RBBP6	0.047700	
57466	SCAF4	0.047691	
208	AKT2	0.047647	131
1821	DRP2	0.047625	
8996	NOL3	0.047625	
3737	KCNA2	0.047624	
11178	LZTS1	0.047601	
10428	CFDP1	0.047574	
7718	ZNF165	0.047569	
6687	SPG7	0.047549	
134147	CMBL	0.047462	
9158	FIBP	0.047461	
619563		0.047457	
54888	NSUN2	0.047440	
65083	NOL6	0.047394	
10215	OLIG2	0.047353	
22894	DIS3	0.047304	
5176	SERPINF1	0.047278	
1917	EEF1A2	0.047277	
11277	TREX1	0.047271	
57176	VARS2	0.047268	
9343	EFTUD2	0.047241	
2194	FASN	0.047233	132
25865	PRKD2	0.047229	
164153	UBL4B	0.047193	
10219	KLRG1	0.047140	
3227	HOXC11	0.047117	
22902	RUFY3	0.047114	
81565	NDEL1	0.047095	
7022	TFAP2C	0.047061	
201254	STRA13	0.047061	
55829	VIMP	0.047060	
4306	NR3C2	0.047055	133
6473	SHOX	0.047046	
56140		0.047022	
27072	VPS41	0.046976	
5563	PRKAA2	0.046960	
51421	AMOTL2	0.046922	
8289	ARID1A	0.046913	
23607	CD2AP	0.046873	
83451	ABHD11	0.046862	
231	AKR1B1	0.046804	134
3326	HSP90AB1	0.046803	135
5890	RAD51B	0.046786	
388112		0.046775	
26354	GNL3	0.046765	
57570	TRMT5	0.046705	
9014	TAF1B	0.046656	
1376	CPT2	0.046651	136
8994	LIMD1	0.046622	
57104	PNPLA2	0.046605	
6092	ROBO2	0.046599	
2313	FLI1	0.046573	
10109	ARPC2	0.046553	137
55714	TENM3	0.046518	
5770	PTPN1	0.046513	138
51312	SLC25A37	0.046474	
4134	MAP4	0.046469	
7168	TPM1	0.046458	
3043	HBB	0.046443	139
7434	VIPR2	0.046402	
5629	PROX1	0.046388	
6594	SMARCA1	0.046294	
6275	S100A4	0.046263	140
10101	NUBP2	0.046263	
4069	LYZ	0.046238	141
100131851		0.046166	
8870	IER3	0.046012	
9013	TAF1C	0.045986	
3208	HPCA	0.045985	
387082	SUMO4	0.045981	
4214	MAP3K1	0.045978	
7429	VIL1	0.045975	
7593	MZF1	0.045893	
9501	RPH3AL	0.045865	
4085	MAD2L1	0.045824	
646243		0.045810	
387893	SETD8	0.045786	
5394	EXOSC10	0.045781	
286514	MAGEB18	0.045779	
9314	KLF4	0.045761	
57099	AVEN	0.045689	
8659	ALDH4A1	0.045684	142
10524	KAT5	0.045634	143
313	AOAH	0.045602	
55652	SLC48A1	0.045602	
64864	RFX7	0.045602	
79295	OR5H6	0.045602	
84071	ARMC2	0.045602	
1010	CDH12	0.045597	
317649	EIF4E3	0.045583	
3303	HSPA1A	0.045551	144
83637	ZMIZ2	0.045500	
9638	FEZ1	0.045495	
5869	RAB5B	0.045487	
23060	ZNF609	0.045478	
902	CCNH	0.045469	
2212	FCGR2A	0.045439	145
55681	SCYL2	0.045438	
219790	RTKN2	0.045436	
10817	FRS3	0.045399	
56996	SLC12A9	0.045390	
282974	STK32C	0.045321	
132625	ZFP42	0.045317	
26049	FAM169A	0.045315	
64221	ROBO3	0.045315	
84203	TXNDC2	0.045315	
643314	KIAA0754	0.045315	
92912	UBE2Q2	0.045312	
29889	GNL2	0.045240	
57002	YAE1D1	0.045231	
6291	SAA4	0.045202	
22949	PTGR1	0.045188	146
57402	S100A14	0.045176	
6879	TAF7	0.045157	
1978	EIF4EBP1	0.045146	
145258	GSC	0.045116	
29802	VPREB3	0.045035	
3512	IGJ	0.045005	
2250	FGF5	0.044997	
25937	WWTR1	0.044995	
3652	IPP	0.044991	
80854	SETD7	0.044978	147
5134	PDCD2	0.044975	
3268	AGFG2	0.044972	
10252	SPRY1	0.044950	
931	MS4A1	0.044927	148
10164	CHST4	0.044918	
79960	PHF17	0.044892	
728	C5AR1	0.044884	
6429	SRSF4	0.044840	
60676	PAPPA2	0.044834	
53981	CPSF2	0.044821	
2675	GFRA2	0.044797	
10956	OS9	0.044794	
58499	ZNF462	0.044786	
399664	MEX3D	0.044776	
55814	BDP1	0.044751	
100289087	TSPY10	0.044739	
79724	ZNF768	0.044700	
1021	CDK6	0.044696	149
28986	MAGEH1	0.044695	
114783	LMTK3	0.044690	
283638	CEP170B	0.044685	
51592	TRIM33	0.044643	
151903	CCDC12	0.044629	
23582	CCNDBP1	0.044628	
1114	CHGB	0.044623	
57167	SALL4	0.044602	
5708	PSMD2	0.044594	150
55690	PACS1	0.044578	
3163	HMOX2	0.044549	151
7171	TPM4	0.044542	
25758	KIAA1549L	0.044520	
7273	TTN	0.044499	
54734	RAB39A	0.044492	
79983	POF1B	0.044492	
140576	S100A16	0.044492	
163720		0.044492	
246181	AKR7L	0.044492	
401265	KLHL31	0.044492	
10749	KIF1C	0.044463	
6898	TAT	0.044450	152
84172	POLR1B	0.044441	
286749		0.044422	
400578		0.044407	
142	PARP1	0.044387	153
8356	HIST1H3J	0.044380	
55813	UTP6	0.044373	
219287	AMER2	0.044349	
1870	E2F2	0.044329	
55238	SLC38A7	0.044316	
84901	NFATC2IP	0.044298	
51226	COPZ2	0.044200	
1630	DCC	0.044185	
2109	ETFB	0.044172	
11160	ERLIN2	0.044150	
142680	SLC34A3	0.044150	
440672		0.044150	
79839	CCDC102B	0.044054	
11033	ADAP1	0.044029	
5621	PRNP	0.044011	154
7027	TFDP1	0.043986	
51260	PBDC1	0.043980	
11228	RASSF8	0.043964	
51286	CEND1	0.043956	
933	CD22	0.043952	
23090	ZNF423	0.043951	
1718	DHCR24	0.043929	
10153	CEBPZ	0.043928	
7827	NPHS2	0.043919	
55964	3-Sep	0.043916	
84186	ZCCHC7	0.043916	
2928	GSC2	0.043908	
3902	LAG3	0.043878	
94239	H2AFV	0.043874	
1789	DNMT3B	0.043859	
3820	KLRB1	0.043843	
50624	CUZD1	0.043823	
50856	CLEC4A	0.043823	
23007	PLCH1	0.043821	
142683	ITLN2	0.043821	
152189	CMTM8	0.043821	
2824	GPM6B	0.043821	
3338	DNAJC4	0.043821	
55002	TMCO3	0.043821	
84709	MGARP	0.043821	
386617	KCTD8	0.043821	
644815	FAM83G	0.043819	
6362	CCL18	0.043780	
79180	EFHD2	0.043735	
4751	NEK2	0.043706	155
8683	SRSF9	0.043703	
3214	HOXB4	0.043689	
5978	REST	0.043683	
2627	GATA6	0.043641	
8092	ALX1	0.043640	
23011	RAB21	0.043639	
6910	TBX5	0.043610	
80304	C2orf44	0.043597	
29121	CLEC2D	0.043589	
56000	NXF3	0.043582	
5777	PTPN6	0.043577	
2736	GLI2	0.043555	
10514	MYBBP1A	0.043529	
5283	PIGH	0.043521	
50807	ASAP1	0.043510	
80024	SLC24A6	0.043496	
83543	AIF1L	0.043463	
9425	CDYL	0.043456	
55013	CCDC109B	0.043450	
23768	FLRT2	0.043447	
1602	DACH1	0.043423	
2134	EXTL1	0.043413	
5169	ENPP3	0.043413	
7700	ZNF141	0.043413	
9665	KIAA0430	0.043413	
9830	TRIM14	0.043413	
10216	PRG4	0.043413	
57007	CXCR7	0.043413	
90843	TCEAL8	0.043413	
92521	SPECC1	0.043413	
150946	GAREML	0.043413	
254827	NAALADL2	0.043413	
283377	SPRYD4	0.043413	
2302	FOXJ1	0.043413	
6578	SLCO2A1	0.043413	156
7580	ZNF32	0.043413	
7798	LUZP1	0.043413	
8581	LY6D	0.043413	
9605	VPS9D1	0.043413	
54058	C21orf58	0.043413	
80317	ZKSCAN3	0.043413	
114825	PWWP2A	0.043413	
118471	PRAP1	0.043413	
140706	CCM2L	0.043413	
282890	ZNF311	0.043413	
441400		0.043413	
137994	LETM2	0.043390	
51317	PHF21A	0.043372	
6753	SSTR3	0.043343	
3848	KRT1	0.043257	
4010	LMX1B	0.043255	
25890	ABI3BP	0.043249	
124540	MSI2	0.043246	
9318	COPS2	0.043220	
376267	RAB15	0.043216	
27129	HSPB7	0.043214	
163732	CITED4	0.043213	
84085	FBXO30	0.043207	
3233	HOXD4	0.043205	
2189	FANCG	0.043191	
219844	HYLS1	0.043189	
51021	MRPS16	0.043184	
727738	AREGB	0.043171	
613	BCR	0.043166	
407	ARR3	0.043149	
1417	CRYBB3	0.043146	
9312	KCNB2	0.043145	
2885	GRB2	0.043142	157
5069	PAPPA	0.043117	
10659	CELF2	0.043096	
63891	RNF123	0.043091	
4139	MARK1	0.043074	
29763	PACSIN3	0.043072	
215	ABCD1	0.043062	
2069	EREG	0.043041	
146691	TOM1L2	0.043038	
1788	DNMT3A	0.043037	
54187	NANS	0.043030	
84068	SLC10A7	0.043030	
27065		0.043024	
8932	MBD2	0.042969	
9690	UBE3C	0.042930	
26039	SS18L1	0.042927	
55621	TRMT1	0.042878	
9604	RNF14	0.042876	
1454	CSNK1E	0.042852	
6830	SUPT6H	0.042829	
79982	DNAJB14	0.042781	
147495	APCDD1	0.042781	
23112	TNRC6B	0.042760	
2145	EZH1	0.042753	
2935	GSPT1	0.042687	158
55759	WDR12	0.042676	
50943	FOXP3	0.042664	
2649	NR6A1	0.042621	
57680	CHD8	0.042549	
864	RUNX3	0.042539	
55661	DDX27	0.042535	
10728	PTGES3	0.042477	
55823	VPS11	0.042447	
91156	IGFN1	0.042407	
90987	ZNF251	0.042368	
8509	NDST2	0.042353	
3090	HIC1	0.042345	
1299	COL9A3	0.042339	
9590	AKAP12	0.042331	
1408	CRY2	0.042318	
2017	CTTN	0.042268	
602	BCL3	0.042211	
339855	KY	0.042211	
899	CCNF	0.042181	
11017	SNRNP27	0.042177	
6478	SIAH2	0.042167	
10687	PNMA2	0.042166	
112939	NACC1	0.042157	
10241	CALCOCO2	0.042147	
3861	KRT14	0.042105	
440915		0.042087	
79446	WDR25	0.042065	
136227	COL26A1	0.042049	
2668	GDNF	0.042043	
51144	HSD17B12	0.042016	
84875	PARP10	0.041992	
79595	SAP130	0.041967	
66035	SLC2A11	0.041962	
57584	ARHGAP21	0.041956	
55809	TRERF1	0.041951	
83759	RBM4B	0.041932	
200539	ANKRD23	0.041921	
7249	TSC2	0.041921	
824	CAPN2	0.041867	
5048	PAFAH1B1	0.041849	159
1184	CLCN5	0.041843	
55253	TYW1	0.041838	
203062	TSNARE1	0.041832	
339344	MYPOP	0.041832	
4855	NOTCH4	0.041831	
4692	NDN	0.041826	
3386	ICAM4	0.041799	
3236	HOXD10	0.041794	
4145	MATK	0.041792	
2957	GTF2A1	0.041779	
1186	CLCN7	0.041750	
8491	MAP4K3	0.041729	
29789	OLA1	0.041670	
871	SERPINH1	0.041645	
655	BMP7	0.041641	
5317	PKP1	0.041619	
27063	ANKRD1	0.041542	
153561		0.041539	
7293	TNFRSF4	0.041536	
51701	NLK	0.041534	
8689	KRT36	0.041529	
6480	ST6GAL1	0.041518	
29098	RANGRF	0.041504	
8935	SKAP2	0.041504	
84171	LOXL4	0.041491	
100127984		0.041487	
3078	CFHR1	0.041447	
64978	MRPL38	0.041436	
6444	SGCD	0.041434	
134218	DNAJC21	0.041410	
2287	FKBP3	0.041382	160
3628	INPP1	0.041380	161
3726	JUNB	0.041332	
199777	ZNF626	0.041332	
55204	GOLPH3L	0.041323	
51523	CXXC5	0.041304	
55728	N4BP2	0.041295	
10923	SUB1	0.041230	
22998	LIMCH1	0.041229	
5970	RELA	0.041226	
573	BAG1	0.041189	162
138046	RALYL	0.041170	
9246	UBE2L6	0.041164	
54149	C21orf91	0.041163	
2215	FCGR3B	0.041152	163
10234	LRRC17	0.041133	
58530	LY6G6D	0.041127	
835	CASP2	0.041106	
56254	RNF20	0.041106	
4913	NTHL1	0.041091	
10589	DRAP1	0.041086	
51460	SFMBT1	0.041024	
9853	RUSC2	0.040991	
553115	PEF1	0.040915	
2769	GNA15	0.040913	
1443	CSH2	0.040900	
57648	KIAA1522	0.040900	
56704	JPH1	0.040900	
246329	STAC3	0.040891	
23426	GRIP1	0.040847	
2272	FHIT	0.040831	164
57515	SERINC1	0.040799	
4774	NFIA	0.040799	
9750	FAM65B	0.040795	
23125	CAMTA2	0.040769	
84340	GFM2	0.040698	
6442	SGCA	0.040677	
959	CD40LG	0.040666	
55311	ZNF444	0.040666	
126206	NLRP5	0.040666	
160418	TMTC3	0.040666	
55171	TBCCD1	0.040666	
80264	ZNF430	0.040666	
126282	TNFAIP8L1	0.040666	
388558	ZNF808	0.040666	
79640	C22orf46	0.040639	
155435	RBM33	0.040638	
85441	HELZ2	0.040604	
715	C1R	0.040596	165
3226	HOXC10	0.040576	
4066	LYL1	0.040575	
9282	MED14	0.040572	
10158	PDZK1IP1	0.040568	
6919	TCEA2	0.040567	
6331	SCN5A	0.040549	166
9197	SLC33A1	0.040520	
57471	ERMN	0.040497	
11331	PHB2	0.040493	
202	AIM1	0.040482	
26121	PRPF31	0.040477	
11124	FAF1	0.040475	
4113	MAGEB2	0.040397	
26056	RAB11FIP5	0.040337	
90678	LRSAM1	0.040335	
9441	MED26	0.040325	
23512	SUZ12	0.040320	
2185	PTK2B	0.040318	167
3543	IGLL1	0.040317	
51252	FAM178B	0.040290	
83706	FERMT3	0.040279	
130916	MTERFD2	0.040257	
6925	TCF4	0.040237	
4009	LMX1A	0.040213	
8795	TNFRSF10B	0.040208	
64375	IKZF4	0.040202	
429	ASCL1	0.040199	
3958	LGALS3	0.040176	168
8444	DYRK3	0.040161	
57732	ZFYVE28	0.040161	
65062	TMEM237	0.040161	
79033	ERI3	0.040161	
283337	ZNF740	0.040161	
504188		0.040161	
7409	VAV1	0.040144	
10362	HMG20B	0.040142	
219681	ARMC3	0.040132	
5300	PIN1	0.040129	169
283455	KSR2	0.040096	
55367	PIDD	0.040077	
55110	MAGOHB	0.040053	
6917	TCEA1	0.040049	
8287	USP9Y	0.040012	
3516	RBPJ	0.040011	
1263	PLK3	0.039979	
3397	ID1	0.039936	
11072	DUSP14	0.039936	
157285		0.039930	
64170	CARD9	0.039867	
10627	MYL12A	0.039834	170
1307	COL16A1	0.039830	
51778	MYOZ2	0.039827	
2297	FOXD1	0.039820	
51352		0.039820	
60495	HPSE2	0.039820	
84081	NSRP1	0.039820	
64283	ARHGEF28	0.039817	
23272	FAM208A	0.039813	
7515	XRCC1	0.039807	
54934	KANSL2	0.039801	
440434		0.039791	
22885	ABLIM3	0.039765	
83852	SETDB2	0.039756	
90007	MIDN	0.039734	
196528	ARID2	0.039716	
6888	TALDO1	0.039692	
133746	JMY	0.039667	
3440	IFNA2	0.039651	
8293	SERF1A	0.039649	
7360	UGP2	0.039631	
27338	UBE2S	0.039623	
161582	DYX1C1	0.039609	
